"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EGFP",0,2.30037353416656,0.971,0.471,0,"NB","EGFP"
"rgs5a",0,2.24180412515787,0.981,0.477,0,"NB","rgs5a"
"phex",0,2.15373153273772,0.836,0.168,0,"NB","phex"
"dbh",0,2.08876138203652,0.771,0.118,0,"NB","dbh"
"si:ch211-131k2.3",0,2.00503649545196,0.625,0.168,0,"NB","si:ch211-131k2.3"
"mCherry",0,1.92727310355946,0.643,0.278,0,"NB","mCherry"
"LMO1",0,1.88261371210824,0.61,0.256,0,"NB","LMO1"
"hand2",0,1.74209643394036,0.797,0.142,0,"NB","hand2"
"uchl1",0,1.71929823987712,0.67,0.159,0,"NB","uchl1"
"rgs4",0,1.57108538968841,0.795,0.164,0,"NB","rgs4"
"slc35g2a",0,1.42349937868455,0.601,0.078,0,"NB","slc35g2a"
"th",0,1.37071651256504,0.638,0.079,0,"NB","th"
"syt1a",0,1.3275424755928,0.601,0.068,0,"NB","syt1a"
"phox2a",0,1.30080651352715,0.653,0.088,0,"NB","phox2a"
"CR812832.1",0,1.26219837224425,0.613,0.078,0,"NB","CR812832.1"
"tmsb",0,1.2492672873275,0.835,0.25,0,"NB","tmsb"
"egr4",0,1.21192334484896,0.484,0.089,0,"NB","egr4"
"gch2",0,1.20518817227988,0.712,0.153,0,"NB","gch2"
"rtn1a",0,1.20071311346096,0.757,0.173,0,"NB","rtn1a"
"tmsb2",0,1.19939630662283,0.673,0.113,0,"NB","tmsb2"
"rpl22l1",0,1.198363348307,0.973,0.819,0,"NB","rpl22l1"
"MYCN",0,1.18985204143332,0.524,0.07,0,"NB","MYCN"
"si:ch73-119p20.1",0,1.18823973142445,0.64,0.078,0,"NB","si:ch73-119p20.1"
"npm1a",0,1.18576830791761,0.856,0.401,0,"NB","npm1a"
"pcsk1nl",0,1.15810369828812,0.596,0.068,0,"NB","pcsk1nl"
"ddc",0,1.12852334971617,0.65,0.106,0,"NB","ddc"
"si:ch211-195b15.8",0,1.0875962955338,0.52,0.091,0,"NB","si:ch211-195b15.8"
"zgc:123068",0,1.08713276248785,0.469,0.176,0,"NB","zgc:123068"
"epas1b",0,1.08125724271505,0.548,0.084,0,"NB","epas1b"
"alcamb",0,1.07665698962034,0.574,0.083,0,"NB","alcamb"
"INSM2",0,1.07585158153175,0.456,0.035,0,"NB","INSM2"
"mtbl",0,1.06855130247375,0.599,0.096,0,"NB","mtbl"
"CABZ01079011.1",0,1.05264129388954,0.687,0.286,0,"NB","CABZ01079011.1"
"aplp1",0,1.03472759205855,0.56,0.077,0,"NB","aplp1"
"scg3",0,1.0313003133372,0.528,0.065,0,"NB","scg3"
"camk2n1a",0,1.02969957422022,0.515,0.074,0,"NB","camk2n1a"
"qdpra",0,1.0145858384136,0.58,0.088,0,"NB","qdpra"
"rps12",0,1.01381936067226,0.999,0.99,0,"NB","rps12"
"rps18",0,1.0137814901285,0.991,0.932,0,"NB","rps18"
"rplp0",0,1.00778186279985,0.999,0.986,0,"NB","rplp0"
"gch1",0,1.0048873013633,0.418,0.056,0,"NB","gch1"
"maptb",0,1.00186644298422,0.594,0.105,0,"NB","maptb"
"ppdpfb",0,0.990087297931393,0.846,0.493,0,"NB","ppdpfb"
"eef2l2",0,0.980529581113599,0.587,0.105,0,"NB","eef2l2"
"slc6a2",0,0.96323277620267,0.409,0.037,0,"NB","slc6a2"
"zgc:114188",0,0.958810246900064,0.994,0.94,0,"NB","zgc:114188"
"mibp2",0,0.956916096666907,0.937,0.729,0,"NB","mibp2"
"pfn2l",0,0.947755446886823,0.743,0.25,0,"NB","pfn2l"
"hist2h2l",0,0.941023000974912,0.737,0.284,0,"NB","hist2h2l"
"gfra3",0,0.919178602812542,0.479,0.045,0,"NB","gfra3"
"cpe",0,0.901507068573262,0.527,0.072,0,"NB","cpe"
"phox2bb",0,0.899640323660332,0.517,0.062,0,"NB","phox2bb"
"eef1db",0,0.897698318412957,0.889,0.57,0,"NB","eef1db"
"atp6v0cb",0,0.896115032748199,0.598,0.106,0,"NB","atp6v0cb"
"eef1b2",0,0.895105489864351,0.985,0.892,0,"NB","eef1b2"
"xab2",0,0.891852381456972,0.485,0.088,0,"NB","xab2"
"si:dkey-56f14.7",0,0.884256695427768,0.529,0.083,0,"NB","si:dkey-56f14.7"
"tead1b",0,0.884200294482008,0.502,0.081,0,"NB","tead1b"
"mif",0,0.879518457696732,0.693,0.267,0,"NB","mif"
"slc2a3a",0,0.877901201441639,0.411,0.042,0,"NB","slc2a3a"
"ptges3a",0,0.87223089482206,0.682,0.248,0,"NB","ptges3a"
"cst3",0,0.871199771292691,0.567,0.264,0,"NB","cst3"
"rnasekb",0,0.870845812141371,0.614,0.142,0,"NB","rnasekb"
"rpl6",0,0.861188130172827,0.966,0.85,0,"NB","rpl6"
"vamp2",0,0.859106906398756,0.541,0.077,0,"NB","vamp2"
"rplp2l",0,0.854119069506664,0.999,0.985,0,"NB","rplp2l"
"ywhah",0,0.848458279008629,0.637,0.164,0,"NB","ywhah"
"rps11",0,0.840561616150929,0.996,0.966,0,"NB","rps11"
"slc31a1",0,0.836406393582807,0.514,0.111,0,"NB","slc31a1"
"eef1g",0,0.835035145410021,0.987,0.904,0,"NB","eef1g"
"rplp1",0,0.834328577455571,1,0.996,0,"NB","rplp1"
"rps23",0,0.830565424422606,0.998,0.976,0,"NB","rps23"
"ppiab",0,0.826081868276601,0.966,0.804,0,"NB","ppiab"
"rpl12",0,0.824619305626086,0.996,0.967,0,"NB","rpl12"
"pabpc4",0,0.819641514003332,0.452,0.065,0,"NB","pabpc4"
"rpl24",0,0.814928419914118,0.996,0.972,0,"NB","rpl24"
"rpl31",0,0.804542326095376,0.996,0.964,0,"NB","rpl31"
"rps7",0,0.800573127934864,0.998,0.98,0,"NB","rps7"
"rpl11",0,0.797370122442385,0.998,0.98,0,"NB","rpl11"
"ywhag2",0,0.794044910735189,0.528,0.094,0,"NB","ywhag2"
"uba52",0,0.793089661882398,0.996,0.964,0,"NB","uba52"
"fkbp4",0,0.780175080485754,0.414,0.162,0,"NB","fkbp4"
"rps6",0,0.779077923515125,0.989,0.926,0,"NB","rps6"
"tuba2",0,0.777726756752424,0.43,0.064,0,"NB","tuba2"
"rpl30",0,0.77027749306684,0.995,0.962,0,"NB","rpl30"
"rpl13",0,0.769455620994115,0.998,0.978,0,"NB","rpl13"
"fkbp1b",0,0.766646725139202,0.431,0.065,0,"NB","fkbp1b"
"gtpbp4",0,0.764963318193052,0.811,0.453,0,"NB","gtpbp4"
"cbx7a",0,0.760829026148046,0.515,0.189,0,"NB","cbx7a"
"rps27.2",0,0.757340249205255,0.945,0.79,0,"NB","rps27.2"
"rps3a",0,0.75428367869259,0.996,0.965,0,"NB","rps3a"
"rps25",0,0.752377883246205,0.996,0.967,0,"NB","rps25"
"rps8a",0,0.74945662027795,0.998,0.973,0,"NB","rps8a"
"rpl17",0,0.745160411082805,0.998,0.975,0,"NB","rpl17"
"rps26l",0,0.740715481744444,0.996,0.965,0,"NB","rps26l"
"rps3",0,0.740232691271359,0.988,0.927,0,"NB","rps3"
"gng3",0,0.73907359054471,0.525,0.08,0,"NB","gng3"
"rps16",0,0.735131086115188,0.995,0.961,0,"NB","rps16"
"rps27a",0,0.732361133002922,0.998,0.979,0,"NB","rps27a"
"rpl19",0,0.731833110478882,0.998,0.984,0,"NB","rpl19"
"atp5mc3b",0,0.729165680926178,0.933,0.73,0,"NB","atp5mc3b"
"rps9",0,0.728532606409283,0.997,0.973,0,"NB","rps9"
"rack1",0,0.726589380507245,0.991,0.936,0,"NB","rack1"
"jpt1b",0,0.723925438575942,0.724,0.253,0,"NB","jpt1b"
"ndrg4",0,0.723352027145165,0.459,0.067,0,"NB","ndrg4"
"si:ch211-235e9.8",0,0.720806021084911,0.492,0.108,0,"NB","si:ch211-235e9.8"
"prnprs3",0,0.720203686517524,0.479,0.094,0,"NB","prnprs3"
"mdkb",0,0.71931500787231,0.573,0.125,0,"NB","mdkb"
"sult4a1",0,0.719099669994203,0.432,0.043,0,"NB","sult4a1"
"eef2b",0,0.717678526049745,0.962,0.851,0,"NB","eef2b"
"mt2",0,0.717307409309731,0.458,0.117,0,"NB","mt2"
"pno1",0,0.712926892865594,0.715,0.332,0,"NB","pno1"
"zgc:101840",0,0.712730843534126,0.418,0.057,0,"NB","zgc:101840"
"rpl34",0,0.712151439487173,0.991,0.942,0,"NB","rpl34"
"rpl23a",0,0.70632146938882,0.986,0.916,0,"NB","rpl23a"
"eif5a2",0,0.706078341710335,0.788,0.421,0,"NB","eif5a2"
"rpl18a",0,0.70581215123693,0.997,0.974,0,"NB","rpl18a"
"anxa13l",0,0.704314589806316,0.429,0.069,0,"NB","anxa13l"
"tfap2a",0,0.704058790896463,0.45,0.06,0,"NB","tfap2a"
"hbegfb",0,4.18183096173757,0.666,0.021,0,"HSPCs","hbegfb"
"sele",0,4.14591402996053,0.65,0.004,0,"HSPCs","sele"
"admb",0,3.99918660018836,0.518,0.02,0,"HSPCs","admb"
"apln",0,3.95052284743787,0.702,0.059,0,"HSPCs","apln"
"fn1b",0,3.8773980939861,0.733,0.019,0,"HSPCs","fn1b"
"pim2",0,3.72497799050554,0.741,0.099,0,"HSPCs","pim2"
"fgl2a",0,3.53141565507885,0.702,0.047,0,"HSPCs","fgl2a"
"tpm4a",0,3.41327654046661,0.712,0.044,0,"HSPCs","tpm4a"
"blf",0,3.32448532361457,0.539,0.034,0,"HSPCs","blf"
"tln1",0,3.26680647618635,0.777,0.127,0,"HSPCs","tln1"
"FO681357.1",0,3.19270215647794,0.614,0.022,0,"HSPCs","FO681357.1"
"si:ch211-195b11.3",0,3.18666840724357,0.5,0.033,0,"HSPCs","si:ch211-195b11.3"
"thbs1b",0,3.04100436437029,0.446,0.011,0,"HSPCs","thbs1b"
"gp1bb",0,2.90448510003041,0.588,0.023,0,"HSPCs","gp1bb"
"myh11a",0,2.83151967372173,0.552,0.035,0,"HSPCs","myh11a"
"fermt3b",0,2.76868545658516,0.58,0.046,0,"HSPCs","fermt3b"
"plek",0,2.64516493965477,0.573,0.041,0,"HSPCs","plek"
"pmp22b",0,2.47158554313811,0.505,0.048,0,"HSPCs","pmp22b"
"cavin2b",0,2.33123528944921,0.482,0.022,0,"HSPCs","cavin2b"
"gcnt4a",0,2.3141073873305,0.404,0.014,0,"HSPCs","gcnt4a"
"sept12",0,2.07157757416111,0.453,0.049,0,"HSPCs","sept12"
"pdlim1",0,2.04394114198909,0.407,0.032,0,"HSPCs","pdlim1"
"rpz5",1.02019510437217e-298,2.44833857931019,0.461,0.052,2.68698986589541e-294,"HSPCs","rpz5"
"flna",7.10601587452724e-295,2.32165412475338,0.484,0.059,1.87158246103299e-290,"HSPCs","flna"
"myh9a",1.1997821286759e-267,1.97386589788763,0.461,0.056,3.15998617050658e-263,"HSPCs","myh9a"
"zeb2a",6.79320284700787e-224,2.58028399677427,0.513,0.087,1.78919376584493e-219,"HSPCs","zeb2a"
"lmo2",1.18177789143259e-221,1.9675197047334,0.415,0.056,3.11256661045516e-217,"HSPCs","lmo2"
"srgn",9.54418577989106e-213,1.68550741107525,0.772,0.18,2.51374765070771e-208,"HSPCs","srgn"
"pfn1",3.20788079904664e-212,2.82243442035266,0.925,0.358,8.44891644852903e-208,"HSPCs","pfn1"
"rap1b",2.43851549183027e-206,2.99325580227155,0.723,0.21,6.42256210238256e-202,"HSPCs","rap1b"
"blvrb",3.90301348530407e-188,2.16599277447688,0.523,0.1,1.02797569175938e-183,"HSPCs","blvrb"
"tmsb4x",2.65857327663057e-170,2.53547998490085,0.987,0.894,7.00215029598961e-166,"HSPCs","tmsb4x"
"mef2aa",2.87936806632755e-163,2.02961890794294,0.456,0.091,7.58367961309351e-159,"HSPCs","mef2aa"
"si:ch211-214p16.1",1.01799529218154e-161,1.38590882769795,0.567,0.116,2.68119600054774e-157,"HSPCs","si:ch211-214p16.1"
"arpc1b",6.43837952816073e-160,2.02608252303105,0.609,0.149,1.69574040012697e-155,"HSPCs","arpc1b"
"si:ch211-222l21.1",5.70839886132735e-155,2.14583964882454,0.953,0.788,1.5034780920964e-150,"HSPCs","si:ch211-222l21.1"
"ahnak",2.18195257180679e-131,1.69305498886182,0.479,0.11,5.74682668362471e-127,"HSPCs","ahnak"
"tagln2",5.98590654843369e-128,2.12379064391076,0.588,0.176,1.57656806672646e-123,"HSPCs","tagln2"
"zgc:153867",1.76949054375941e-118,2.55070545615283,0.772,0.437,4.66048419415354e-114,"HSPCs","zgc:153867"
"mcl1a",1.92845309600737e-102,1.53452045312921,0.925,0.673,5.0791597642642e-98,"HSPCs","mcl1a"
"dusp5",3.72241424628103e-101,2.02875658085607,0.541,0.181,9.80409464185497e-97,"HSPCs","dusp5"
"CR383676.1",1.05843921557521e-99,1.02933402165568,1,0.965,2.78771720598199e-95,"HSPCs","CR383676.1"
"actb1",4.51253988667834e-90,1.69930747858232,0.894,0.795,1.18851275535334e-85,"HSPCs","actb1"
"actb2",8.96196169604685e-85,1.42453415100313,0.953,0.93,2.36040147150482e-80,"HSPCs","actb2"
"ptmaa",9.38145581508255e-82,1.65208922012639,0.865,0.726,2.47088783257644e-77,"HSPCs","ptmaa"
"zgc:64051",2.09036644434562e-80,1.22717379840908,0.415,0.111,5.5056071411175e-76,"HSPCs","zgc:64051"
"cotl1",1.46435541821425e-77,2.09565250265189,0.598,0.269,3.85681930049268e-73,"HSPCs","cotl1"
"msna",1.49246189951958e-75,2.01535264386568,0.637,0.336,3.93084615095468e-71,"HSPCs","msna"
"cfl1",1.22936516862526e-74,1.36920199257489,0.896,0.849,3.23790198112521e-70,"HSPCs","cfl1"
"qkia",2.53817091502471e-66,1.61486190044921,0.435,0.159,6.68503455599208e-62,"HSPCs","qkia"
"btg1",1.52268264637543e-60,1.36734058369115,0.793,0.656,4.01044155402361e-56,"HSPCs","btg1"
"pim1",5.79845969792508e-50,1.84965733152633,0.585,0.358,1.52719831523951e-45,"HSPCs","pim1"
"fosab",6.98068500375041e-50,1.91532439614392,0.821,0.658,1.83857281628778e-45,"HSPCs","fosab"
"cd63",3.60786428859791e-49,1.35368129399555,0.598,0.327,9.50239296330918e-45,"HSPCs","cd63"
"bcl2l10",3.64419975003261e-48,1.46687687813056,0.518,0.276,9.59809330163589e-44,"HSPCs","bcl2l10"
"tpm3",9.78671349033897e-47,1.80944669217347,0.508,0.281,2.57762459908548e-42,"HSPCs","tpm3"
"crip1",3.95985186057583e-40,0.870387166252072,0.417,0.164,1.04294578303846e-35,"HSPCs","crip1"
"myl12.1",8.54889155219422e-34,1.46564579647119,0.64,0.582,2.25160705701691e-29,"HSPCs","myl12.1"
"tuba8l4",1.0907162905139e-31,1.52047631748403,0.684,0.652,2.87272856595551e-27,"HSPCs","tuba8l4"
"hmgn2",1.96057973073511e-26,3.06871317827441,0.642,0.601,5.16377489481015e-22,"HSPCs","hmgn2"
"chac1",8.82731469286708e-25,1.36328760414563,0.585,0.501,2.32493814380733e-20,"HSPCs","chac1"
"crema",3.47895257598591e-22,1.41061699057326,0.438,0.285,9.16286529463169e-18,"HSPCs","crema"
"pnrc2",5.56294295109835e-22,0.720196913047715,0.811,0.816,1.46516791446028e-17,"HSPCs","pnrc2"
"slc25a55a",6.21011225251295e-22,1.37574880716059,0.415,0.275,1.63561936506686e-17,"HSPCs","slc25a55a"
"sik1",8.29918553168578e-20,1.30742834671139,0.427,0.282,2.1858394853354e-15,"HSPCs","sik1"
"ubc",3.62554456041301e-19,0.871781789433657,0.674,0.708,9.54895926321579e-15,"HSPCs","ubc"
"sdc4",4.08935676083528e-19,1.35919471483671,0.513,0.409,1.0770547836688e-14,"HSPCs","sdc4"
"atp2b1a",2.59280716661977e-18,1.36599089166076,0.461,0.364,6.82893551544316e-14,"HSPCs","atp2b1a"
"atf4b",3.41379636803248e-18,1.24347642580359,0.57,0.528,8.99125687412394e-14,"HSPCs","atf4b"
"ptmab",5.77939428496475e-18,0.851168252407704,0.71,0.728,1.52217686677402e-13,"HSPCs","ptmab"
"nr4a1",1.16980689795621e-17,1.15754202437051,0.598,0.527,3.08103740783706e-13,"HSPCs","nr4a1"
"tuba8l",2.29169085461042e-17,1.4890394854753,0.505,0.432,6.03585537287293e-13,"HSPCs","tuba8l"
"si:ch211-196l7.4",2.12425081555961e-16,1.39201729937425,0.497,0.417,5.59485179802091e-12,"HSPCs","si:ch211-196l7.4"
"arpc3",2.33178773375573e-16,1.18308734211713,0.44,0.338,6.14146253316584e-12,"HSPCs","arpc3"
"sat1a.2",5.6167885804586e-16,0.759477092433706,0.687,0.682,1.47934977632119e-11,"HSPCs","sat1a.2"
"h3f3b.1",1.46846863285162e-11,1.18199707601365,0.57,0.586,3.86765268520459e-07,"HSPCs","h3f3b.1"
"hmgb2a",7.74928292356501e-09,1.50751011829375,0.549,0.595,0.000204100613640855,"HSPCs","hmgb2a"
"selenow1",5.70082089837135e-08,0.837958577080513,0.492,0.477,0.00150148220821305,"HSPCs","selenow1"
"h3f3b.1.1",1.07875093802065e-07,1.03013957894366,0.456,0.454,0.0028412142205588,"HSPCs","h3f3b.1.1"
"tubb4b",1.99987724347034e-07,0.812267291213028,0.63,0.724,0.00526727668385218,"HSPCs","tubb4b"
"junba",4.13097502200626e-07,0.729672482716356,0.617,0.612,0.0108801620129601,"HSPCs","junba"
"ucp2",4.31079999543178e-07,0.739229866924679,0.453,0.416,0.0113537850279682,"HSPCs","ucp2"
"erh",3.02967603909832e-06,0.863639956454433,0.456,0.466,0.0797956075177717,"HSPCs","erh"
"prdx2",3.23583426679163e-06,0.744228646022139,0.56,0.665,0.085225402918758,"HSPCs","prdx2"
"h3f3c",4.10834659896307e-05,0.809530676539684,0.435,0.446,1,"HSPCs","h3f3c"
"si:ch211-202a12.4",5.43390543796839e-05,1.0590189535074,0.668,0.669,1,"HSPCs","si:ch211-202a12.4"
"hmgb1a",0.000104945272103543,0.774219839116377,0.56,0.633,1,"HSPCs","hmgb1a"
"rsrp1",0.000182177620423738,0.854962070870931,0.516,0.53,1,"HSPCs","rsrp1"
"hsp70.1",0.000354665963512208,2.44295586296956,0.417,0.446,1,"HSPCs","hsp70.1"
"h2afvb",0.000784611365310366,0.915741526895247,0.513,0.613,1,"HSPCs","h2afvb"
"hsp70l",0.00078784142993421,2.21403477581721,0.474,0.514,1,"HSPCs","hsp70l"
"hsp70.3",0.00227012213808577,2.0232590899027,0.505,0.56,1,"HSPCs","hsp70.3"
"hsp70.2",0.00535089520109987,2.18345822916002,0.474,0.526,1,"HSPCs","hsp70.2"
"rag1",0,4.71593970066107,0.893,0.002,0,"Lymphoid_progenitors","rag1"
"sid1",0,3.37033507236712,0.81,0.001,0,"Lymphoid_progenitors","sid1"
"myb",4.40872075089414e-214,2.58629817475668,0.631,0.033,1.1611688713705e-209,"Lymphoid_progenitors","myb"
"ccr9a",2.0900559878255e-110,2.35766026880485,0.833,0.102,5.50478946073479e-106,"Lymphoid_progenitors","ccr9a"
"cxcr4b",1.79799281805829e-108,3.013156081912,0.988,0.165,4.73555348420193e-104,"Lymphoid_progenitors","cxcr4b"
"si:ch211-161c3.6",1.01095821501054e-90,2.07266450048448,0.571,0.062,2.66266174669477e-86,"Lymphoid_progenitors","si:ch211-161c3.6"
"h2afx",3.71555667659266e-90,3.60383266423667,0.869,0.171,9.78603317480974e-86,"Lymphoid_progenitors","h2afx"
"setbp1",2.33894194357839e-83,2.22598937165386,0.607,0.078,6.16030529099677e-79,"Lymphoid_progenitors","setbp1"
"si:ch211-214p16.11",1.33089004903982e-68,1.36432426036939,0.75,0.117,3.50529821116107e-64,"Lymphoid_progenitors","si:ch211-214p16.1"
"grap2b",5.99698964019126e-61,1.72758048674864,0.524,0.071,1.57948713143357e-56,"Lymphoid_progenitors","grap2b"
"foxp4",6.70221525014903e-60,2.82950420165127,0.738,0.171,1.76522945258425e-55,"Lymphoid_progenitors","foxp4"
"plk3",1.61327590198033e-51,2.25523382493428,0.726,0.181,4.2490460706358e-47,"Lymphoid_progenitors","plk3"
"nme3",5.3777324992924e-50,2.71642082690999,0.56,0.109,1.41638718566363e-45,"Lymphoid_progenitors","nme3"
"msi2a",2.48607158363061e-38,1.78111252643376,0.476,0.097,6.54781533696631e-34,"Lymphoid_progenitors","msi2a"
"hbaa2",4.48090049651253e-37,0.735335773795336,0.762,0.227,1.18017957277147e-32,"Lymphoid_progenitors","hbaa2"
"si:ch211-222l21.11",1.29030376742225e-34,1.6424371185578,0.976,0.788,3.39840206263672e-30,"Lymphoid_progenitors","si:ch211-222l21.1"
"ebf3a",2.19612528455377e-32,1.42560656757954,0.405,0.079,5.78415477445771e-28,"Lymphoid_progenitors","ebf3a"
"spi1b",3.29945778610167e-31,1.26663911290711,0.417,0.077,8.69011191703459e-27,"Lymphoid_progenitors","spi1b"
"ppiaa",2.12420887205822e-30,1.1545351299213,0.976,0.897,5.59474132722695e-26,"Lymphoid_progenitors","ppiaa"
"hbba1.1",2.48978501933187e-30,0.802101033417951,0.929,0.578,6.55759578391629e-26,"Lymphoid_progenitors","hbba1.1"
"hbaa1",2.95426937092186e-30,1.03865145954196,0.917,0.553,7.780954669134e-26,"Lymphoid_progenitors","hbaa1"
"cirbpb",7.58722407271426e-30,1.62538904258443,0.988,0.825,1.99832307627148e-25,"Lymphoid_progenitors","cirbpb"
"si:ch73-1a9.3",6.99782346788459e-26,2.00646611903946,0.845,0.572,1.84308674497144e-21,"Lymphoid_progenitors","si:ch73-1a9.3"
"hmga1a",7.34446708561581e-25,1.90512284156966,0.774,0.445,1.93438574100949e-20,"Lymphoid_progenitors","hmga1a"
"ucp21",6.24649086469184e-22,1.58982837134574,0.762,0.416,1.64520076394254e-17,"Lymphoid_progenitors","ucp2"
"ptmab1",2.78627933892587e-20,0.894470060921917,0.952,0.728,7.33850252286296e-16,"Lymphoid_progenitors","ptmab"
"btg11",3.7405910762306e-20,1.42860800275857,0.881,0.657,9.85196877657617e-16,"Lymphoid_progenitors","btg1"
"epb41a",4.15582080822673e-20,1.67853405625407,0.571,0.248,1.09456008447076e-15,"Lymphoid_progenitors","epb41a"
"CR936442.1",1.05316787323554e-19,1.33656597393448,0.571,0.206,2.77383354452776e-15,"Lymphoid_progenitors","CR936442.1"
"pbx1a",6.22102932833656e-18,1.60909550002347,0.488,0.186,1.63849470449728e-13,"Lymphoid_progenitors","pbx1a"
"rhocb",5.76607097718903e-15,1.31568117534998,0.405,0.149,1.51866777397205e-10,"Lymphoid_progenitors","rhocb"
"h1fx",9.2725244514308e-15,1.67397943924897,0.571,0.271,2.44219749001784e-10,"Lymphoid_progenitors","h1fx"
"txnipa",1.72313016804158e-14,1.25992961515771,0.464,0.185,4.53838023658792e-10,"Lymphoid_progenitors","txnipa"
"eif3m",2.04721210472202e-14,1.02045132704517,0.857,0.68,5.39194724141684e-10,"Lymphoid_progenitors","eif3m"
"NC-002333.4",2.72680948495995e-14,0.830648403111855,1,0.972,7.18187082148751e-10,"Lymphoid_progenitors","NC-002333.4"
"ubc1",1.85821197631266e-13,0.937130643554647,0.857,0.708,4.89415870321228e-09,"Lymphoid_progenitors","ubc"
"kdm6bb",7.55599322569734e-13,1.55959245757785,0.536,0.306,1.99009749578417e-08,"Lymphoid_progenitors","kdm6bb"
"eif3ea",1.24380757182661e-12,0.86473872969141,0.845,0.724,3.27594038267692e-08,"Lymphoid_progenitors","eif3ea"
"eef1da",1.52674281290941e-12,0.888193321042776,0.833,0.718,4.0211352206408e-08,"Lymphoid_progenitors","eef1da"
"itm2bb",3.35856358737436e-12,1.15422473442976,0.452,0.193,8.84578477642659e-08,"Lymphoid_progenitors","itm2bb"
"calm3a",1.14310646959449e-11,1.49543791115113,0.595,0.386,3.01071381961797e-07,"Lymphoid_progenitors","calm3a"
"ptena",2.21517832972499e-11,1.6042950060585,0.476,0.255,5.83433668482969e-07,"Lymphoid_progenitors","ptena"
"rsl24d1",2.95832627068605e-11,0.724946944391567,0.94,0.837,7.79163973173292e-07,"Lymphoid_progenitors","rsl24d1"
"ptp4a3",8.67013456510522e-10,1.47078890066076,0.405,0.202,2.28354004175741e-05,"Lymphoid_progenitors","ptp4a3"
"hmgn21",1.10876891017293e-09,2.32931922802657,0.714,0.601,2.92027555561346e-05,"Lymphoid_progenitors","hmgn2"
"sox4a.1",1.37354456254903e-09,1.53361467309763,0.464,0.248,3.61764166884164e-05,"Lymphoid_progenitors","sox4a.1"
"nsa2",3.12894602182793e-09,0.857512023898182,0.798,0.733,8.2410180322904e-05,"Lymphoid_progenitors","nsa2"
"h3f3b.11",5.90370448531847e-09,0.935964219338174,0.714,0.585,0.000155491768734318,"Lymphoid_progenitors","h3f3b.1"
"romo1",4.32509359713365e-08,0.880690786741347,0.714,0.676,0.00113914315161306,"Lymphoid_progenitors","romo1"
"kctd5a",5.77776171784657e-08,1.10516694727953,0.464,0.283,0.00152174688124643,"Lymphoid_progenitors","kctd5a"
"cdkn1bb",7.36935568507019e-08,1.13726383895905,0.464,0.287,0.00194094090033379,"Lymphoid_progenitors","cdkn1bb"
"ccni",3.0400708706829e-07,0.85503991313891,0.667,0.583,0.00800693865920462,"Lymphoid_progenitors","ccni"
"cited4b",3.82428047297869e-07,0.730532221234922,0.536,0.333,0.0100723899097313,"Lymphoid_progenitors","cited4b"
"h3f3b.1.11",5.14122135083739e-07,1.10904976234826,0.56,0.454,0.0135409487938355,"Lymphoid_progenitors","h3f3b.1.1"
"mt-nd1",6.1428137565239e-07,0.805357748615073,0.798,0.72,0.0161789428719326,"Lymphoid_progenitors","mt-nd1"
"kdm6ba",1.48785589966717e-06,1.05010023006561,0.44,0.276,0.0391871486854339,"Lymphoid_progenitors","kdm6ba"
"calm1a",3.66849135989532e-06,1.01618286474099,0.643,0.589,0.0966207254369229,"Lymphoid_progenitors","calm1a"
"ipo7",1.94624062560969e-05,1.11899837887111,0.488,0.389,0.512600855973081,"Lymphoid_progenitors","ipo7"
"eif2s3",0.00014768821383668,0.807758240864982,0.619,0.601,1,"Lymphoid_progenitors","eif2s3"
"crema1",0.000163046656795199,0.859577578670702,0.417,0.285,1,"Lymphoid_progenitors","crema"
"zbtb20",0.000248552297464266,0.966225290233034,0.405,0.314,1,"Lymphoid_progenitors","zbtb20"
"ighv1-4",0,6.0638104008825,0.468,0.02,0,"B_cells","ighv1-4"
"BX571825.5",0,5.05874033243031,0.469,0.005,0,"B_cells","BX571825.5"
"igic1s1",0,4.62395263633637,0.693,0.008,0,"B_cells","igic1s1"
"CU571382.1",0,4.59452749015104,0.797,0.01,0,"B_cells","CU571382.1"
"CU896602.1",0,4.4096764801854,0.647,0.008,0,"B_cells","CU896602.1"
"zgc:194275",0,3.94022068760751,0.761,0.007,0,"B_cells","zgc:194275"
"zgc:153659",0,3.58858350869522,0.524,0.005,0,"B_cells","zgc:153659"
"cxcr4b1",0,3.28821676997932,0.882,0.14,0,"B_cells","cxcr4b"
"ccr9a1",0,3.21518379926851,0.72,0.081,0,"B_cells","ccr9a"
"igl3v5",0,3.12064656943809,0.462,0.004,0,"B_cells","igl3v5"
"cxcr4a",0,2.75848655751492,0.556,0.061,0,"B_cells","cxcr4a"
"cd83",0,2.69690302616957,0.54,0.039,0,"B_cells","cd83"
"dusp2",0,2.55190251121683,0.631,0.192,0,"B_cells","dusp2"
"CT573231.1",0,2.48582613373129,0.425,0.008,0,"B_cells","CT573231.1"
"CR936442.11",0,2.28754363401368,0.748,0.187,0,"B_cells","CR936442.1"
"si:busm1-266f07.2",0,2.21259936272602,0.714,0.134,0,"B_cells","si:busm1-266f07.2"
"cd74b",0,2.13533341823571,0.833,0.172,0,"B_cells","cd74b"
"bhlhe40",0,2.13420160225523,0.563,0.203,0,"B_cells","bhlhe40"
